profile_id,segment_id,start_sample,end_sample,start_s,end_s,duration_s,transient_frac,in_train,split,motor_speed_mean,motor_speed_std,torque_mean,torque_std,i_d_mean,i_d_std,i_q_mean,i_q_std,u_d_mean,u_d_std,u_q_mean,u_q_std,motor_speed_slope,torque_slope,is_steady,regime_hint
10,10_39,5570,6010,2785.0,3005.0,220.0,0.0,True,train,3732.658428400213,731.5143580584842,-117.38343500657516,12.391981373283267,-183.7536323373968,39.85764634505429,-123.67787551879883,15.794501513133158,127.05066783211448,5.691817805921128,26.34776334062388,21.85762450756997,5.752648412075585,0.09076728168415414,True,3
10,10_40,6010,6590,3005.0,3295.0,290.0,0.0,True,train,4999.095553273168,15.300622395690509,-49.972973797239106,2.0123755737106013,-123.03643112182617,4.076859140907321,-54.42565617396914,1.8965655894595814,84.04600613035005,2.1974844119466916,100.67883208373497,4.189703820890714,-0.008156190009040337,0.0021612244509116407,True,3
10,10_41,6590,15256,3295.0,7628.0,4333.0,0.0034618047542118624,True,train,1066.9214964918801,64.29882703113493,-25.36851344866811,0.2284650945546265,-4.28989230708825,1.4535721117177645,-34.26812845824801,0.18105133424397285,13.736735440555082,1.0066941877304438,48.84266910205228,1.6009559503073219,-0.0013361592586767295,-2.0933618487709223e-05,True,4
11,11_42,0,400,0.0,200.0,200.0,0.0,True,train,1554.1606670081483,1268.2853883403573,52.03228817839175,55.14913347070242,-43.58958994746208,38.871039959012926,64.57781932607293,67.74960549429234,-38.016887859832494,45.59630744741288,57.388119400888684,45.977721643716094,1.3148468206673685,0.00735982793420335,True,5
11,11_43,400,7490,200.0,3745.0,3545.0,0.002397743300423131,True,train,2259.005166880793,1674.4594647639801,51.45449289278835,59.91741650473869,-67.89647346376869,60.50959825306561,61.85418626843559,74.52638149417879,-50.644072400686646,51.83005240987739,62.11929247172494,41.63765616953818,-0.023709294059447054,7.058116250202739e-05,True,5
11,11_44,7490,7887,3745.0,3943.5,198.5,0.0,True,train,118.56123492468728,523.6548076370706,-21.44163255487341,13.374398993429374,-5.663330748339444,7.680768595088202,-24.342795751332037,19.258680432386672,2.0933280594497967,11.269671328505854,3.1105741009641656,20.635375098220926,-1.7136620240574807,0.040856149018353514,True,4
12,12_45,0,12760,0.0,6380.0,6380.0,0.005015673981191223,False,test,1996.7675190489488,76.73123797844256,101.75420406096174,3.982728583727771,-43.43959822341753,1.6318848323337025,132.39700846376837,5.06517032884791,-84.98568357436868,3.4327276947512932,83.13013864867973,3.207342614231344,0.0015075835496978374,3.541808447911611e-05,True,2
12,12_46,12760,21942,6380.0,10971.0,4591.0,0.00326726203441516,False,test,1999.978911908149,0.00497261188667257,-0.10421234093512341,0.4852127673264042,-2.0047764308284868,0.16383796914862692,1.1132360349888637,0.6257108658811702,-0.5899333237751302,0.4683768786123338,97.0073348535377,0.32496639920672066,5.69995016152775e-08,5.31767019574112e-06,True,4
13,13_47,0,19220,0.0,9610.0,9610.0,0.0,True,train,249.78989021042784,6.982822706371196,103.63063090867543,3.1052075912816126,-43.4691812650036,1.2604913993671507,132.48722328055538,3.922800893120783,-11.599867757957945,0.36523963575827045,13.67203732810519,0.411984304052199,6.472723675030525e-05,2.2412887510268576e-05,True,4
13,13_48,19220,35906,9610.0,17953.0,8343.0,0.0009588876902792761,True,train,249.99748690322937,0.012155756135188734,0.11958845652217874,0.6924954569770085,-2.0049809235742333,0.23139291872351558,1.1139936323261912,0.8832141599561688,0.8222272719493122,0.10307680755827858,12.080528687076233,0.05342176222210235,1.462243488234944e-08,-7.895969814697997e-06,True,4
